Latitude,Longitude
-37.81349283433532,144.952370512958
-37.81349283433532,144.952370512958
-37.81523126568378,144.95300325022316
-37.813678884499176,144.95421610332954
-37.81441534802578,144.95270612933177
-37.81375182894773,144.9545291330161
-37.813581003691944,144.95648167462437
-37.813581003691944,144.95648167462437
-37.813581003691944,144.95648167462437
-37.81526027352965,144.95741250909524
-37.817000384480764,144.95822393615776
-37.817000384480764,144.95822393615776
-37.817000384480764,144.95822393615776
-37.818100384480765,144.95822393615776
-37.817228548297514,144.9594690472651
-37.817228548297514,144.9594690472651
-37.817228548297514,144.9594690472651
-37.81580863733287,144.95984951126138
-37.81580863733287,144.95984951126138
-37.81580863733287,144.95984951126138
-37.816029023725136,144.96088634771817
-37.816029023725136,144.96088634771817
-37.816817031979745,144.9595748817481
-37.81510524646657,144.96009822709956
-37.81504068239767,144.96194710012955
-37.81504068239767,144.96194710012955
-37.81504068239767,144.96194710012955
-37.81504068239767,144.96194710012955
-37.81504068239767,144.96194710012955
-37.81504068239767,144.96194710012955
-37.81504068239767,144.96194710012955
-37.81504068239767,144.96194710012955
-37.81504068239767,144.96194710012955
-37.81504068239767,144.96194710012955
-37.81504068239767,144.96194710012955
-37.81504068239767,144.96194710012955
-37.81504068239767,144.96194710012955
-37.81504068239767,144.96194710012955
-37.81504068239767,144.96194710012955
-37.81504068239767,144.96194710012955
-37.81504068239767,144.96194710012955
-37.8158929710135,144.9607740254877
-37.8158929710135,144.9607740254877
-37.8158929710135,144.9607740254877
-37.816731760368704,144.95953046912885
-37.81522869588204,144.9601074415276
-37.81634596761833,144.9601855687782
-37.81634596761833,144.9601855687782
-37.81740490535589,144.958830190282
-37.81740490535589,144.958830190282
-37.81740490535589,144.958830190282
-37.818829198160564,144.95745476670848
-37.818829198160564,144.95745476670848
-37.81737380429434,144.958811943445
-37.81737380429434,144.958811943445
-37.81737380429434,144.958811943445
-37.81737380429434,144.958811943445
-37.81737380429434,144.958811943445
-37.81737380429434,144.958811943445
-37.81567377484007,144.95926746496437
-37.81662399121144,144.9586021162982
-37.81662399121144,144.9586021162982
-37.81776769139112,144.95872232403096
-37.818514298206296,144.95737540968196
-37.81732294480104,144.95778562555657
-37.81818347447636,144.9564605260592
-37.818592408567625,144.95798668886474
-37.818592408567625,144.95798668886474
-37.818592408567625,144.95798668886474
-37.818592408567625,144.95798668886474
-37.81924908724281,144.95618247903283
-37.81924908724281,144.95618247903283
-37.81888713561377,144.9571253952636
-37.819989314782475,144.95585748316884
-37.8188015458905,144.95608836205324
-37.81978852126155,144.9552891251566
-37.81978852126155,144.9552891251566
-37.81900597280082,144.95601886340188
-37.81900597280082,144.95601886340188
-37.8196154930656,144.9551152124478
-37.8196154930656,144.9551152124478
-37.8196154930656,144.9551152124478
-37.8196154930656,144.9551152124478
-37.8196154930656,144.9563652124478
-37.8196154930656,144.9563652124478
-37.8196154930656,144.9563652124478
-37.8196154930656,144.9563652124478
-37.82024574557192,144.9552282068285
-37.81861854756372,144.95560387508925
-37.816939277726014,144.95653470956012
-37.81529406441947,144.95756275293272
-37.816379916640386,144.9576577526923
-37.81724554686111,144.95838410269127
-37.81809585619297,144.95767060844452
-37.81809585619297,144.95767060844452
-37.81809585619297,144.95767060844452
-37.818994510600746,144.9562868020074
-37.82006151108324,144.95598084454247
-37.82006151108324,144.95598084454247
-37.82006151108324,144.95598084454247
